"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","subtype","comparison","direction","significant"
"ZBTB44",2668.62460925745,-0.0113621330004589,0.199803108767409,0.931882803087213,0.970438115509741,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SELENOM",3423.66199250206,0.0205210284434534,0.267340373898297,0.932168455464571,0.970678910520743,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SPRTN",873.040869986017,0.0139612389806511,0.166727620180244,0.932374038439701,0.970711166889349,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CEP164",1346.50451955663,-0.0180477439210337,0.186995996305926,0.932499936395168,0.970711166889349,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GNPDA1",2593.13745465178,-0.0127438548985214,0.139477238616554,0.932619287955399,0.970711166889349,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TTF2",1375.67985047646,0.0160572065965689,0.197288359671452,0.932952594119388,0.970711166889349,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ACAT2",1265.84740832632,0.0200478269437735,0.289928599489959,0.932859144393558,0.970711166889349,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPL21",13697.9395788657,0.0202768461144018,0.234692826919158,0.932457669349333,0.970711166889349,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NCBP1",3657.44158134359,-0.00921916935082316,0.189538237824192,0.932654118217366,0.970711166889349,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF462",815.387180801305,0.0217048855727171,0.337070267567701,0.933014596832923,0.970711166889349,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"EPHX4",122.599675706226,0.0224296771866407,0.366602067103042,0.932998113070792,0.970711166889349,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PRKRA",1359.56831744965,-0.012568553847088,0.160364660836566,0.933061233160815,0.970711166889349,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"HS6ST3",1124.93292122888,-0.0202672277898107,0.361553636136386,0.93229447379452,0.970711166889349,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ARHGAP19",755.034087100832,-0.0149192608356491,0.179520237218986,0.932804412612205,0.970711166889349,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPS4XP22",38.3707485567844,-0.0207640796975507,0.366513616496538,0.932720944470855,0.970711166889349,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"HCAR3",23.905532845092,-0.709884848106888,0.413803742045844,0.93275788579362,0.970711166889349,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"EBLN2",30.2620531742731,-0.0185856239035948,0.258199535691551,0.932600425262988,0.970711166889349,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ERCC1",2595.73841821829,0.0152270226398798,0.19122085295007,0.933117590986464,0.97071376268518,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"KDM6B",2612.79291125004,-0.0114277077058382,0.159706160756381,0.933176408382479,0.970718916702398,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TAFAZZIN",1024.06664452757,-0.0161461893815059,0.225189362937423,0.933450456425484,0.970782231262869,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CHST10",610.940103711107,0.019800578273553,0.28074420164195,0.933452740292657,0.970782231262869,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CDC42EP5",242.863631881007,-1.02941502555192,0.422363479151613,0.933370973647854,0.970782231262869,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPF2",1968.12799901985,-0.0154607020840753,0.201172399784476,0.933355816141638,0.970782231262869,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CTU1",163.122450632978,-0.0189039314186172,0.280340893151741,0.933534597306321,0.970811339449193,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPL36AL",9442.27848479992,0.0182874987590621,0.230811855116097,0.933777808815505,0.970867035048928,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DEPP1",3462.11482695211,0.0200921618576197,0.247765521818827,0.933803639193104,0.970867035048928,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RABEP2",2608.24771618359,0.0201830774961536,0.284969526121765,0.933670185828735,0.970867035048928,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF677",282.1289223302,-0.0193995444211128,0.290804181147156,0.933765852252786,0.970867035048928,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"EDN1",502.104591140315,0.0212178745733665,0.313775071036578,0.934374453392497,0.971089106266945,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RHPN2",2384.21256761611,-0.0188827714553297,0.276367278026886,0.93436657043474,0.971089106266945,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CFAP418",314.924071856132,-0.0171529467937402,0.232220145206223,0.934467321435673,0.971089106266945,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LMNA",22658.8154155869,0.017604624836846,0.199456147014812,0.934119700395012,0.971089106266945,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SSR2",14790.5526748865,-0.0114126589641798,0.192660248916327,0.934135929470651,0.971089106266945,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GATA2",1059.97044373339,-0.0198669296323133,0.313612536203065,0.934276324830478,0.971089106266945,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZDHHC11B",86.612547524457,0.615752893995905,0.515934397939203,0.934425799133761,0.971089106266945,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"H2BC19P",141.909786981625,-0.0194888449966639,0.307165735640461,0.934345819154879,0.971089106266945,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FAM185A",250.305836402528,-0.0136355780267434,0.168973943519571,0.934502184551527,0.971089106266945,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"STK11",2855.66186692533,0.0177567406310453,0.240108691279738,0.934581181161408,0.971115201043064,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF585A",423.408042653009,-0.0179889126822502,0.262463826378711,0.934771159259844,0.971256606064048,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"JUNB",5712.62928924149,-0.0170846842680703,0.264689412647436,0.934974159323445,0.971411524231934,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPL3P4",627.106636154384,-1.23336784601033,0.378593524240288,0.935044810141931,0.971428925369106,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FOXO6",442.321157648831,-0.0194458566931305,0.306923945529689,0.935234232179009,0.971569710187348,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TMEM258",2831.89241434603,-0.0148964977505076,0.194782087149095,0.935558732928357,0.971738774989041,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CTDSP1",7524.77635467321,0.0146594282912784,0.165214357525452,0.935506044020094,0.971738774989041,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NDUFAF6",1629.9236899812,0.0157381360328613,0.215707154317157,0.935517108668773,0.971738774989041,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"STS",2069.78452581849,0.0201514682286243,0.282981454891864,0.935657589497457,0.971785447091009,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"HOXC13-AS",92.6799806135035,-0.0189641640960985,0.297787254092576,0.935758481967864,0.971834228204048,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TAF6",1385.68871255155,-0.0127493067751483,0.192815714584306,0.936044719416697,0.972020763860645,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPS6KA3",2337.28382482424,-0.0170095469170375,0.252824057228049,0.936045963644517,0.972020763860645,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PFAS",960.251398102598,-0.0133963127658225,0.167864935481253,0.936249489746904,0.972176094965355,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TMPRSS13",1589.36831592757,-0.017913333261409,0.283934591337207,0.936469151617514,0.972348162150765,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SAXO4",81.3885259735547,0.816729237781216,0.269809265826554,0.936637860088173,0.972467306977132,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RBM28",1865.12915755262,0.0134872601616787,0.163186108047361,0.936934549397138,0.972719306943673,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"H2AC25",817.461203364692,-0.0191390931037391,0.351503301920834,0.937132532882125,0.97286880804157,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TPO",162.002165780658,0.0183751462329489,0.264568966775148,0.937187390859273,0.972869717070781,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NBPF3",446.632334368376,-0.0162828547920042,0.237562434073364,0.937253107811771,0.972881897764298,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"HOXA9",63.6550435623226,0.623068139161628,0.384425129239036,0.93739357390458,0.972960719438079,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SLC10A5",21.6199809732809,0.0201501421019402,0.325061358702779,0.937437017663012,0.972960719438079,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"BMF",1812.84545960597,-0.0163710688335578,0.250798871370029,0.937546888015991,0.972962686618922,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SCRIB",5247.79232699688,0.0183170891798234,0.252393158208739,0.937503172844152,0.972962686618922,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ABR",4226.62259297374,-0.0109964708440476,0.16700071802888,0.937659657268254,0.973023685339349,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LY6G5C",129.897087366572,-0.0176759663413537,0.27361830926971,0.937920561462752,0.973182356997048,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"KCTD1",1845.13150740681,-0.0143224109212645,0.200887046248582,0.938045100677867,0.973199516689685,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TRIM72",30.5821706790636,-0.0190293874128793,0.375402069159785,0.938015876201059,0.973199516689685,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF529",561.701607084197,-0.0118310783623546,0.164111706465027,0.938172812494395,0.973275985883835,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPL41",14608.1399425826,0.0286190116747279,0.260518229423139,0.93832998125983,0.973383003641551,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GPT2",3206.81092473805,-0.017612589494448,0.291758894678713,0.938431600066587,0.973432387268334,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LEKR1",57.4914679743863,-0.0178210248525568,0.282234170713584,0.938520672296585,0.973468751431888,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TUBB2B",145.266646557843,0.0205995250829535,0.358687569173322,0.9386190981768,0.973513534840412,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PGBD5",177.568267773795,0.0197102808202581,0.323009345583184,0.938725902144972,0.973513534840412,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPS13P2",42.8610076345641,0.0182067917260449,0.275449306363747,0.938787823132941,0.973521730162948,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SDC4",14193.7718022477,-0.0131679651562312,0.182371166155576,0.93897301756829,0.973601733077252,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FGB",144.949817984074,-2.14066652157699,1.3521894608287,0.938946323688629,0.973601733077252,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SRSF12",20.9174224126863,0.0163188718676609,0.23907258790927,0.939130609032211,0.97370911494526,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CLCN5",565.449755064244,-0.0150388241905412,0.219292614994188,0.939225289365812,0.973751260711653,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"IP6K3",10.7540409293071,-0.189867549256523,0.467260937279466,0.939282511759223,0.973754568967137,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PAPOLG",1111.44343597049,0.0109809126938454,0.168757776461809,0.939468138874657,0.973890986413521,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PCNX1",2602.8428088185,-0.0116987332662316,0.179765947040779,0.939840332318665,0.973997276577078,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RAB29",2015.8295157796,-0.0162112606199766,0.255501699753844,0.939750019112936,0.973997276577078,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GLRA3",11.269057214238,0.0184384964713008,0.423238281535177,0.939839812328529,0.973997276577078,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CPVL-AS2",164.630970040907,-0.0182165860889897,0.332936660784121,0.939792546310743,0.973997276577078,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF496",1822.23031139222,-0.00966448779811926,0.148361215719554,0.940060485824164,0.974168827297055,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"BLMH",2734.63100461485,-0.420496679318972,0.311851170846117,0.940726032074205,0.974386145644751,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"IRX4",266.827749946204,-0.0165611017449717,0.41321179544819,0.940711246339619,0.974386145644751,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CBS",53.5121356194192,0.0193272495500949,0.400010678809862,0.940756793597751,0.974386145644751,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LOC102724560",53.5121356194192,0.0193272495500949,0.400010678809862,0.940756793597751,0.974386145644751,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NAV2",1428.23806955989,-0.0182854679489323,0.336545079679128,0.940755874546252,0.974386145644751,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DCAF12",4240.48583175107,0.0136977831752242,0.174797664646758,0.940491656517622,0.974386145644751,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RBM33-DT",54.405367876233,0.0153095865897917,0.230554654432115,0.940586095184193,0.974386145644751,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"H3C10",775.000072881243,0.0196106770509632,0.373324553240612,0.940627282491612,0.974386145644751,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"EPN1",6927.10693101611,-0.00768954256664678,0.216564804346701,0.940855114907934,0.97443197982132,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CIZ1",5344.36007183577,-0.0112390746519871,0.149429220301987,0.941031500151885,0.974558653932724,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF513",815.9647806558,0.0150154218940231,0.217871991799552,0.941244840862105,0.974636699500838,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF608",533.034793592049,-0.0160516603287546,0.25990433919522,0.941264893872462,0.974636699500838,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DMAP1",1712.52839298237,-0.0152082021458459,0.215694605311248,0.941323182305604,0.974636699500838,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PCDHA11",116.597678029177,-0.0163420270113844,0.418431057711416,0.941316287977696,0.974636699500838,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ARMC3",99.7883642303552,0.644081295669135,0.558813711234507,0.941468222101123,0.9746748792915,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PRKAR1B",1014.59358755804,0.0178073645121117,0.277344058772264,0.941444068991817,0.9746748792915,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MAPKAPK3",2922.41718422844,0.0144363573729694,0.218630483799774,0.941641305102644,0.974705544330509,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PSMB2",7814.99030526482,-0.00152924116495405,0.166623347031256,0.941659168969442,0.974705544330509,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CRPPA",186.17744510993,0.0181219441562622,0.294635431479497,0.941720806221182,0.974705544330509,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"LINC00240",55.4133623126184,0.0174779714272117,0.284189716634847,0.941728743187009,0.974705544330509,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SAFB2",2751.29834635125,-0.00722683600885954,0.175569306899553,0.941950052046522,0.974837707475734,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PRKAR2B",2329.58440124671,0.0185485393616121,0.292484520407325,0.942252167354667,0.975094376116326,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NEXMIF",348.80950751961,-0.0173887401636086,0.358091814597664,0.942422814122771,0.975107176587596,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PRR12",2807.45571513777,-0.0108032249207725,0.170562684212478,0.942526715334096,0.975107176587596,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF888",973.307174259332,-0.0136727361827508,0.221656734982907,0.942535069146372,0.975107176587596,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"GGCT",5030.65632683963,0.0150567621557906,0.231403057540217,0.942714123537052,0.975180457719249,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NATD1",1036.93129748101,-0.575552881609327,0.232798171252121,0.942672068496065,0.975180457719249,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SPRY1",1772.53260997039,-0.0160255915004743,0.210762240096541,0.943009985979472,0.975268074265886,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPL3P7",26.2629766249531,-0.761769917470814,0.343151014860877,0.942985017683924,0.975268074265886,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PARTICL",200.87943075705,0.0180080447685738,0.304245453733331,0.943015284771797,0.975268074265886,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MPND",659.185971669116,0.0167194192898703,0.269825173276444,0.943361240780757,0.975277024937699,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FAM13B",1560.83387320263,0.0132883535955757,0.191014609199665,0.943565098591373,0.975277024937699,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RTN4R",370.799298535768,0.017123364625263,0.274735161803855,0.94312978753816,0.975277024937699,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"COLGALT1",7260.56831133707,-0.0104095018289464,0.129205446927941,0.943486196964442,0.975277024937699,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TRAPPC10",1744.42485774183,-0.0117346947513227,0.224949006832621,0.943522245721721,0.975277024937699,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DCLK3",35.3864933971104,-0.016152828549082,0.281018193856714,0.943301455423139,0.975277024937699,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PHOSPHO1",31.1314825532802,0.0177160416488085,0.302182231115724,0.943174878242468,0.975277024937699,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CCDC163",155.765257735061,-0.0159254152083154,0.260593615604333,0.943309958115396,0.975277024937699,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DTX1",333.754190244371,0.0170946770126339,0.276127404494852,0.943633901004133,0.975287739957959,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PTPRG",1693.82953736498,-0.011854048121416,0.195190431585654,0.943683698223665,0.975287739957959,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NGDN",1579.01281477324,-0.0103517231267458,0.14905764315985,0.943888400332065,0.975387428370669,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF775",159.130238225777,-0.0160947856174108,0.274274966164195,0.943864848205525,0.975387428370669,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CKS1B",1873.54268427702,0.0135012123271914,0.193432875081407,0.943949236424396,0.975394366082247,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NTN5",14.5242179325067,-0.0165968813289712,0.300205984531208,0.944043929935587,0.975428817629137,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"MRPL58",1768.26752711512,0.0186374409923977,0.269617129642479,0.944090825985186,0.975428817629137,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"VTI1A",1278.32015304008,-0.00862893923934454,0.128316013497887,0.944245670817172,0.975532875456723,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"KPTN",394.253972145985,0.015263260577773,0.238548315482988,0.944422875379406,0.97566002064131,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ATAD2",4701.47280012375,-0.0143707210590783,0.265242550068409,0.944814482489079,0.975928433023308,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CHST14",1350.71056463039,-0.0120208300291478,0.187743071273128,0.944899302398385,0.975928433023308,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF596",136.928462602466,-0.0137420933810088,0.218205917969702,0.944860619996148,0.975928433023308,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SNCG",1265.46041845625,0.0189714269495378,0.3959935669904,0.944817486156111,0.975928433023308,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"DNAI1",65.5738895946589,0.35028323873519,0.372740157658032,0.945472560964984,0.976296710806792,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SNX7",1092.65724324417,-0.014977331967136,0.272138091761933,0.945366368642818,0.976296710806792,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PTRHD1",610.438778214224,0.0150578944197129,0.239913298612406,0.945433156911309,0.976296710806792,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF436-AS1",67.7232853007859,-0.0154384951919132,0.266872120062938,0.94535075952383,0.976296710806792,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NOP16",883.246642666329,0.0157602923835962,0.261840423604345,0.945989888537074,0.97638265986967,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PIK3IP1",2278.10157391264,0.014285389800495,0.209342861588286,0.945903340477704,0.97638265986967,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"PARP9",6986.73817404495,-0.0116614183020905,0.232404237809127,0.945763490810121,0.97638265986967,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"HSD11B2",691.244080825394,0.0177315228452659,0.315140289530883,0.946038772840207,0.97638265986967,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TMEM139",59.3872039207346,0.0689991633839612,0.394215012156621,0.946043391779169,0.97638265986967,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"WDR97",52.2601751448267,-0.0164760855101886,0.363598087987329,0.945941773273227,0.97638265986967,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"FAM3B",944.50014159264,-0.0134703640032333,0.429638177523725,0.946019222956227,0.97638265986967,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"CFAP126",494.429489347355,-0.0161678191891037,0.344255662441558,0.945700374121384,0.97638265986967,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"RPL3P2",38.4524259755851,0.0163077112007459,0.276558133721828,0.945851825373918,0.97638265986967,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"TTC28",855.173597826364,0.0104328408489419,0.179504044231506,0.946189943060836,0.976429781196553,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"NARS2",1007.77321133481,-0.984760526501839,0.237782094099025,0.946197408657008,0.976429781196553,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
"SAP30",828.987687896096,-0.0125197424747105,0.2114257656051,0.946402500330539,0.976529592405644,"Her2","High_Q4_vs_Low_Q1","NS",FALSE
