"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","subtype","comparison","direction","significant"
"MFNG",731.211238385828,1.69896337596185,0.0820627209308336,3.62598180186517e-96,3.8049619501084e-94,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"ARHGAP15",517.448590334046,1.93352823779218,0.0934150777658674,4.31912119819907e-96,4.50611667666445e-94,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"GMFG",988.934175099725,1.83171904069488,0.0890035367726923,2.58205512262064e-95,2.67836281081494e-93,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV11-2",14.1520820307861,3.87277942742902,0.18767061782431,4.3746442558268e-95,4.51188309562388e-93,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IFNG",18.7848584483069,3.91519587896764,0.190634847579621,9.89276830436846e-95,1.01451463139515e-92,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV8-3",18.3815615718674,3.68451748402726,0.179757026704069,1.64247807245127e-94,1.67486365704367e-92,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"PAX5",266.83874353156,5.24543546223503,0.256382169881047,3.09126200356493e-94,3.1345049383339e-92,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-DOB",136.727811923666,2.8720670825342,0.140404157190684,3.12727830306691e-94,3.15330983754495e-92,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"LINC00996",37.2325299201224,3.11880084766616,0.152727577291466,5.5157193908131e-94,5.53073440471031e-92,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV26-1",13.6908364747685,3.57879061285004,0.175044724791056,1.01479552602208e-93,1.01193615741285e-91,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"BIN2",630.395998349355,1.94841203594734,0.095648524405999,2.18692211967296e-93,2.16877787571304e-91,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV6-3",17.196739979955,3.78820032829234,0.185510070803279,3.33865495269057e-93,3.29286247219191e-91,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV12-4",15.5113312128188,3.89887484782579,0.192017856023651,6.39283669271351e-93,6.27088638406446e-91,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-E",33356.5171733504,1.45620105626844,0.0713732315775724,1.59647244738674e-92,1.55755303799369e-90,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CTLA4",134.601522906666,3.14689473486873,0.156046704977489,3.04841289529744e-92,2.95810776060342e-90,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CORO1A",3219.99801467466,2.31289946285297,0.114058881464527,4.42442407459082e-92,4.27039733274277e-90,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IKZF3",1188.97935333357,3.05015061835331,0.151466369844732,2.79861803816667e-91,2.68682217930161e-89,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV3",16.785712347405,3.73203706906771,0.186392795352574,2.08071277436613e-90,1.97656762444917e-88,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CD226",216.831092336383,2.20911327229589,0.110345044724507,2.96834182825213e-90,2.8050053224148e-88,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"PCED1B-AS1",339.213711440825,1.67019846092694,0.107778497163472,4.13423051018681e-90,3.88639200408134e-88,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CLEC10A",340.24866007044,3.26947545735738,0.163548991499092,4.26880929003054e-90,3.9921108225783e-88,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"RASGRP2",413.805915089828,2.73959476397545,0.13749196260168,1.35381726342958e-89,1.25953854575466e-87,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV6-6",11.8366183447215,3.614776308946,0.18207631653949,1.97617703446226e-89,1.82912919461586e-87,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV2",12.6791838911524,3.57628252999551,0.179712453579582,5.70698154116051e-89,5.25537295083705e-87,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"WAS",735.482836955229,1.8755876211426,0.0945178770284544,8.52400003236512e-89,7.80962825300294e-87,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"PTPRC",3837.50803864935,2.55868012266485,0.129078181089225,2.62850692761833e-88,2.39605664326178e-86,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TNFRSF8",79.8568312327288,2.20566514244505,0.111463521800855,2.79245748338562e-88,2.53271684008176e-86,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CD37",1422.53397368056,2.20508098305228,0.111468088580194,4.24279816269911e-88,3.82891320192781e-86,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"ARHGAP30",1929.75970537693,1.70902944383675,0.0862329277261173,4.80525916831816e-88,4.31493147905345e-86,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRGC2",96.5827777592699,3.12156223486917,0.158385747582897,1.07960233999928e-87,9.64640724487478e-86,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV4-2",19.4846939845876,3.79292918672145,0.192553142862045,1.41381975805303e-87,1.25704595138419e-85,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"FCER2",72.8918536532555,5.78730546912457,0.265334155457227,2.59614613182442e-87,2.29695301633818e-85,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"LAX1",185.97755686171,3.00378128406333,0.152894922000524,4.24539425353155e-87,3.73781077473126e-85,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"RUNX3",962.599592394186,2.02987885652325,0.103090357984046,4.38000472339198e-87,3.83760705109232e-85,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"SELL",1372.80601023704,2.94351609426358,0.150160093933213,1.28827798985465e-86,1.1232912772409e-84,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"HCLS1",2791.74275500788,1.73738145254373,0.0884966408098564,1.40193668884001e-86,1.21651708158045e-84,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"FAM78A",649.874527179416,1.70972980207493,0.0872315736648865,2.31436884399184e-86,1.99866235718702e-84,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"PARP15",205.102128016292,2.8979714203179,0.148246451869772,2.88737501666396e-86,2.48163007979847e-84,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TMEM273",448.425029065458,1.79192911798188,0.0917267725241446,5.3100588333438e-86,4.54223942573566e-84,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"APOBEC3H",52.490791281891,2.40125889014193,0.123011263704923,5.8055320267303e-86,4.94264375237996e-84,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"C11orf21",78.0253710665101,2.7490886243812,0.141128223488697,9.75095541249612e-86,8.2402090126793e-84,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"NIBAN3",106.191448634122,3.8880819271526,0.18036889029605,9.77056960465784e-86,8.2402090126793e-84,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"GIMAP4",1945.71713572002,1.59194012521955,0.0814479491946895,1.3231320385678e-85,1.10561158167177e-83,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TBC1D10C",674.191933516637,2.47292857649553,0.127334085711572,3.11497799167504e-85,2.59088653326004e-83,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TNFSF14",107.913672241964,2.48037278924622,0.127661465589486,3.2856162756751e-85,2.72027927337889e-83,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"PRKCQ-AS1",69.4550817323997,2.7522454919358,0.142461626728572,2.82183960243788e-84,2.31506286292733e-82,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"LCP2",1505.86500005711,1.62823699861156,0.0841165909791493,3.44451155908365e-84,2.81312168008601e-82,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"GBP4",2819.86979162789,2.19404630619086,0.113664076670277,5.39832777872683e-84,4.38893775127209e-82,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"GPR55",33.8591631379264,2.69742612246999,0.140870668327154,6.19983721445213e-83,4.99557419123422e-81,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"FCN1",247.021357704991,3.17062532432338,0.165868548815464,1.26612353263452e-82,1.01565616180091e-80,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IL18BP",777.32588764294,1.52410588988491,0.0797048902874913,1.76223670832933e-82,1.40737213932018e-80,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CXCL11",590.880430887709,3.00286150119137,0.157466037608763,2.82482371570963e-82,2.2460459579226e-80,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"LIMD2",1258.10230468372,2.24424852092438,0.11812083468554,1.60475976506524e-81,1.27036442980976e-79,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"VPREB3",81.134258619171,3.89238132416383,0.205459887833296,2.3508702677365e-81,1.85287587171948e-79,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"LINC01857",32.738894207275,2.90483997356236,0.153236513782992,2.73832506782909e-81,2.14887083257597e-79,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV9-2",17.9342305566308,3.56083792561318,0.187799218505674,2.7960912109003e-81,2.18470347469868e-79,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CALHM6",45.7798285514533,2.94860335511239,0.155837304192742,4.11393638367e-81,3.18679990510128e-79,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"PPP1R16B",823.021245156886,2.35719203163673,0.124540864193465,5.23059544152143e-81,4.03448791128292e-79,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IRF4",372.286474874979,3.06028896669769,0.161767011129226,5.39437136515676e-81,4.14310675615806e-79,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CD53",2548.83258511665,1.80395721858928,0.0951954231123965,6.80049788251818e-81,5.20094009667672e-79,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV1-2",10.3714309955726,2.99123392586233,0.157795334396255,7.05896321614138e-81,5.37583236658801e-79,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CD1D",134.056118197153,1.70650113151415,0.0902327576903347,9.52610889609634e-81,7.22423275065726e-79,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRABD2A",120.252557367408,2.49648378215866,0.132321397765273,1.54633895073902e-80,1.16291132174536e-78,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"LOC105374836",120.252557367408,2.49648378215866,0.132321397765273,1.54633895073902e-80,1.16291132174536e-78,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV38-2DV8",10.1653842998109,3.56284478613257,0.188650136906067,1.64614089964457e-80,1.23282975509066e-78,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"KLHL6",559.824590378334,1.97930922206682,0.105862228612209,3.55382266385114e-79,2.65053492809294e-77,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CLIC2",763.826415570966,1.47022377078243,0.0785961689828895,5.04070799980613e-79,3.74402216825106e-77,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"BLK",127.479119649864,4.47292107938279,0.239904297643111,8.85998699436909e-79,6.55384857628557e-77,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"EVI2B",976.203232802505,1.90900863506102,0.102288924032174,1.09670668313832e-78,8.04652801787134e-77,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"PLEK",1694.22452207158,1.94447315621146,0.104187473122008,1.23171745370727e-78,9.00051349067305e-77,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV16",10.0084797327516,3.33048796881458,0.179926047017303,2.62677770446699e-78,1.91172220919051e-76,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TAGAP",517.428241544322,2.03320344877247,0.109770069382413,1.04023139212761e-77,7.54021542028561e-76,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CD69",518.855225073517,2.66858143053161,0.144409099117265,2.0673204746879e-77,1.49252268990567e-75,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CR2",210.331270263206,6.02900381271115,0.283753780351593,2.83178319538106e-77,2.03628903957899e-75,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"VSIR",1892.80239639994,1.53323377503948,0.0827174377742403,2.96869572212717e-77,2.12626940828069e-75,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"BCL11B",441.888785589081,2.78438165171797,0.151425352269586,1.01521769180271e-76,7.24255498788427e-75,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"ZBP1",232.274644993818,2.30439032781355,0.152478150841485,1.36893618054421e-76,9.72753115064664e-75,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CCR4",286.304754412927,2.6564282475423,0.144634663227665,1.95546606998611e-76,1.38408655283056e-74,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"PIK3CD",1181.25692883606,1.66299582584975,0.0904303787430184,2.30368820160686e-76,1.62419016995321e-74,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"PLAC8",172.662959061435,2.91687229366398,0.159224731171947,3.76203414716715e-76,2.63181993496976e-74,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV4-1",13.6942589712261,3.60313015306255,0.196964754644584,7.27168260751339e-76,5.06743626961426e-74,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CARD11",544.401880378939,2.04518314415421,0.111816460792379,8.13224115853703e-76,5.64533925655518e-74,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"GBP1",3274.93948381994,1.83325731629347,0.10036619015726,1.90795234075096e-75,1.31941118000821e-73,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"KLRD1",181.488812627018,2.34140500779679,0.128663167619409,4.38378156835636e-75,3.01995700485741e-73,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"INPP5D",1795.02049402414,1.61628222946845,0.088513070614555,4.66742018365498e-75,3.20312801881326e-73,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"LAG3",258.528491256867,2.52538244690465,0.138997965850805,6.14781540382154e-75,4.20310303877178e-73,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CXCL10",1756.76528884331,2.5196049928848,0.138575618971869,8.91845593137846e-75,6.07430985303584e-73,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CD200R1",108.198759007675,2.08122041892184,0.114635084607758,1.01794938257849e-74,6.90713097975905e-73,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"FERMT3",1398.23721355872,1.70370183751215,0.0938834268006256,1.98935463401599e-74,1.34478883106197e-72,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"APOBEC3G",930.647523965139,1.78674833561913,0.0986328299325534,3.08804192718964e-74,2.07197281575635e-72,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"NLRC5",2170.30573678319,1.64854508744384,0.0909970724184122,3.18092372581153e-74,2.12638860471009e-72,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"FOXP3",312.44303264628,1.98738786425619,0.109907389827386,4.10090152036498e-74,2.72121954195101e-72,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"NUGGC",66.3570721919839,2.75981929883636,0.15313812250151,8.19923080285358e-74,5.40101885987972e-72,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"GPR18",73.2512694343435,2.31291577621496,0.151292163249304,1.09073628471534e-73,7.15879971011898e-72,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"PATL2",82.9576709829619,1.92016787664645,0.132174640534741,7.99556756583466e-73,5.22869561578804e-71,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV29DV5",14.9757289029674,3.25936378973353,0.182219803504953,1.12890877073085e-72,7.32937928162632e-71,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"PTGDS",53.3154410041661,2.97566042263695,0.166712532398215,1.5835373778573e-72,1.02441814096582e-70,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"RCSD1",1288.5339872848,1.63246757438111,0.0911133951011028,1.62014763530407e-72,1.04435873820011e-70,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"HCST",49.920964034759,2.38977786986779,0.134241090594811,2.57139379568334e-72,1.64578321341449e-70,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"POU2AF1",504.91174889816,3.30921347888504,0.186166427495782,6.7845249842155e-72,4.31175674084879e-70,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRGV10",20.6765534760006,3.40626423499468,0.19153036610423,1.08504884725006e-71,6.87159531368994e-70,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"BANK1",301.974888137714,3.31489474631841,0.18767088711387,4.75628222921111e-71,3.00161321521089e-69,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"FUT7",41.4658784002506,2.74317107017992,0.155630619314391,6.35429838442397e-71,3.97437208999042e-69,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRDV1",13.6118463273664,4.01417758637789,0.227247211940539,6.73516070666322e-71,4.19182467567464e-69,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"STAT4",199.238892068425,2.21239007843135,0.125395266060513,9.19159150841927e-71,5.68147380600888e-69,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"SRGN",3601.84620998551,1.64579439261612,0.0934602807864601,1.80864561422637e-70,1.1141380440673e-68,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TMIGD2",19.225263952001,3.00251507570851,0.171486827249756,3.94474822291629e-70,2.42172655358558e-68,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"AKNA",2525.23830656385,1.47490771536622,0.084012492582378,5.44317206187102e-70,3.33029873032916e-68,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"FLI1",1278.49585217288,1.32303078318035,0.075005294928748,5.92389620174403e-70,3.6121757616648e-68,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV23DV6",10.653648695891,3.66167497659793,0.209294750407188,5.99221919629983e-70,3.64153415064025e-68,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"FYB1",1742.1106085719,1.92717649369635,0.109605369951298,6.68820090441934e-70,4.05085027261291e-68,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"LOC107985688",26.195068042169,1.90151508273832,0.108866847686781,1.43728700619793e-69,8.67611811868442e-68,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-DPB1",13093.8999267095,1.65863088155101,0.0943921663573282,1.82812907752493e-69,1.09986339067492e-67,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"MS4A6A",2390.00374523419,1.40397842603293,0.0800246746870179,1.90568562860369e-69,1.14271494719827e-67,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-DMB",2050.55838655437,1.54527378421249,0.0888735491937139,9.56576913705111e-69,5.71697242233892e-67,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"MEI1",207.266377498922,2.28126046695051,0.131286785449548,1.03282327312784e-68,6.15228622332815e-67,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV30",13.7300662860631,3.46584210849323,0.200949922931868,1.1525157023496e-68,6.84268286569339e-67,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"C1QA",5749.30551738247,1.77011696087528,0.102076854971455,1.54806967128468e-68,9.16101950721875e-67,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IL2RA",166.757591278217,2.41847613377771,0.139457807112651,1.5671818004626e-68,9.2438118681534e-67,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"NCF4",463.531447448705,1.54619765571897,0.0892040079136177,1.99197136123033e-68,1.17111045924581e-66,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"GNGT2",72.450134003766,1.3085948034085,0.075490974927951,3.14737225838598e-68,1.84438058089638e-66,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"PARVG",688.957604340309,1.64581165442676,0.0953213939646344,1.25034671437652e-67,7.30340059798765e-66,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"FCRL2",60.3033411431733,4.484724226007,0.234254925569146,1.82164158262206e-67,1.06060673950792e-65,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"LINC01781",17.2264975191552,4.92706527918169,0.287271343138304,2.7781449624084e-67,1.61230670181702e-65,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"FCRL1",49.8611596012868,5.6227432995318,0.252527308782418,4.30341556807728e-67,2.48949832013548e-65,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IGHM",22159.7008632374,3.97631360996142,0.233459710855566,2.1838909834448e-66,1.25532001147119e-64,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"C1orf162",875.123554665712,1.52260952059302,0.0891676013088225,2.3935655551946e-66,1.37147507002246e-64,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"PSMB9",2000.26051528716,1.76247230930532,0.103220082709909,3.30334051825784e-66,1.88677193082392e-64,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"ITGB7",176.296457063302,2.10386337489524,0.123506968260636,3.56020943542328e-66,2.02707318927302e-64,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"RIPOR2",726.885831484391,2.42426362259779,0.142442584840006,5.57315116863774e-66,3.16320142901706e-64,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"RGS18",87.9749977429045,1.82040677009714,0.107033660301312,5.69820713406601e-66,3.22404202391089e-64,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TOX",222.319024204815,2.36665978579745,0.139235597841663,5.96487290908057e-66,3.36437472299985e-64,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IRAG2",281.131833953179,1.82865484338517,0.10764667733941,8.85433124424432e-66,4.9785615148712e-64,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"EBI3",187.661293669818,1.96480916243077,0.115821125766307,9.82546336906614e-66,5.50744684311413e-64,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"AGAP2",282.751174172401,1.63508743036364,0.0965028410960905,2.34414295465995e-65,1.30988966528351e-63,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"SLC9A9",404.896587592951,1.41243515037194,0.0832338041561015,3.03459227417891e-65,1.69047394927948e-63,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"STAP1",91.6369654654602,2.72931676288531,0.161975531074713,7.30690792698052e-65,4.04547181515556e-63,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"KIF21B",550.894472698082,1.88625362236803,0.112395983269242,3.17668597404535e-64,1.75339465276895e-62,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"IPCEF1",191.859469764595,2.09765601731942,0.125232512622817,5.24925656734913e-64,2.88853145683184e-62,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"GAB3",297.27777955489,1.43166989943047,0.0855496126768309,9.48472642101508e-64,5.18757052039095e-62,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"LINC00528",25.8061822180853,2.27951586602271,0.136705827630221,9.93325437066197e-64,5.41647456604465e-62,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"ZBED2",65.2482242993359,3.13854346788795,0.188278657580616,1.24822535971795e-63,6.78590949323772e-62,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"FCRL5",242.342502368014,3.53612833737695,0.212679888349994,2.72831663714224e-63,1.47878038990331e-61,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"TRPV2",626.316881588749,1.32993121142843,0.0798279072400455,4.16931683550847e-63,2.25305387916444e-61,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CD4",3932.24300971385,1.48563015013359,0.0895181504175216,6.1877427343199e-63,3.33380801826089e-61,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"KCNA3",77.5610848449572,2.65921931040217,0.160701266340186,1.33546862082839e-62,7.17377176706296e-61,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"MYO1F",1375.62486680984,1.39935927431774,0.0844645045690614,1.40376015770344e-62,7.51823949151021e-61,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"CD72",248.371889056379,1.85351054504854,0.112118872509106,1.64761532397542e-62,8.79816833799775e-61,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"ZC3H12D",141.415589597233,2.08740607387086,0.126422456859607,1.92083014974257e-62,1.022686235183e-60,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
"GGTA1",465.187431862644,1.50762377502445,0.0911465941609518,2.0703881923614e-62,1.09907166129209e-60,"LumA","High_Q4_vs_Low_Q1","UP",TRUE
